name,symbol,token_id,price,market_cap,volume_24h,change_24h,total_supply,icon
Dash,DASH,172,23.652624296211613,283358752.0409232,31002994.05452535,4.18207324,11980013.23203312,https://s2.coinmarketcap.com/static/img/coins/64x64/131.png
ether.fi,ETHFI,173,1.4814655565305777,281554758.6242989,56073667.07639682,9.08419371,190051505.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29814.png
BinaryX,BNX,174,0.7466662970368905,278944082.68805194,17787175.01577372,0.69016178,373586009.9686141,https://s2.coinmarketcap.com/static/img/coins/64x64/23635.png
Siacoin,SC,175,0.00480053256705355,277184630.79148203,2606760.85348283,4.71832949,57740391700.25071,https://s2.coinmarketcap.com/static/img/coins/64x64/1042.png
Zilliqa,ZIL,176,0.014569718693728997,277121877.8559391,9921120.30432272,5.38554059,19020400028.396984,https://s2.coinmarketcap.com/static/img/coins/64x64/2469.png
aelf,ELF,177,0.37552306517484096,275460945.2920208,7198954.42329469,3.63568675,733539350.40919,https://s2.coinmarketcap.com/static/img/coins/64x64/2299.png
SPACE ID,ID,178,0.3678130238900712,275052428.4703097,7818789.15653706,5.12237486,747805027.5688851,https://s2.coinmarketcap.com/static/img/coins/64x64/21846.png
Holo,HOT,179,0.0015804294416189044,274875444.92914677,7801785.80799586,6.12084973,173924528163.42093,https://s2.coinmarketcap.com/static/img/coins/64x64/2682.png
ZetaChain,ZETA,180,0.5881249181047499,270298536.5802049,32141075.06242224,10.95070445,459593750.0,https://s2.coinmarketcap.com/static/img/coins/64x64/21259.png
Ankr,ANKR,181,0.02693488918297947,269348891.8297947,7196772.55987328,7.38900274,10000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3783.png
0x Protocol,ZRX,182,0.31695240934663277,268901334.6917152,12204065.27899305,5.72730446,848396562.8973439,https://s2.coinmarketcap.com/static/img/coins/64x64/1896.png
Hamster Kombat,HMSTR,183,0.004152589601776206,267322955.61434326,56276519.65650761,6.47942174,64375000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32195.png
Aragon,ANT,184,6.178639890749855,266864913.57140222,171312.650896,3.80098192,43191530.54557042,https://s2.coinmarketcap.com/static/img/coins/64x64/1680.png
Enjin Coin,ENJ,185,0.15130201737364662,266513469.19633344,10653492.96998593,6.76006501,1761466726.1056232,https://s2.coinmarketcap.com/static/img/coins/64x64/2130.png
Qtum,QTUM,186,2.498472889889538,263221140.90791988,22898017.80845883,6.43339457,105352810.5,https://s2.coinmarketcap.com/static/img/coins/64x64/1684.png
Basic Attention Token,BAT,187,0.17376362388471728,259891016.1975468,9419354.30598655,5.81589518,1495658356.9526057,https://s2.coinmarketcap.com/static/img/coins/64x64/1697.png
Terra,LUNA,188,0.36353597397441667,258104884.50832042,19127351.94564421,4.89090383,709984438.91686,https://s2.coinmarketcap.com/static/img/coins/64x64/20314.png
ssv.network,SSV,189,21.781325866119932,246861673.25117108,10708662.29435841,6.45892517,11333638.49237275,https://s2.coinmarketcap.com/static/img/coins/64x64/12999.png
Gravity,G,190,0.0339905205375745,245843238.04745176,7486472.04672007,6.26599627,7232700004.57,https://s2.coinmarketcap.com/static/img/coins/64x64/32120.png
Jito,JTO,191,1.926189418662248,245617975.14837325,26699826.89552606,4.31609426,127514964.4,https://s2.coinmarketcap.com/static/img/coins/64x64/28541.png
Ravencoin,RVN,192,0.017041996979658747,245006643.4083343,7950848.82143614,7.76007934,14376639292.963917,https://s2.coinmarketcap.com/static/img/coins/64x64/2577.png
Threshold,T,193,0.023987618178897534,238985304.20207247,4875167.88418154,7.42949648,9962860940.162596,https://s2.coinmarketcap.com/static/img/coins/64x64/17751.png
Mask Network,MASK,194,2.348023538388689,234802353.83886892,14984171.80764481,3.40478304,100000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/8536.png
io.net,IO,195,1.920619742883442,231025268.18934327,68983277.35849299,14.3466873,120286834.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29835.png
Chia,XCH,196,16.225495858764415,222712259.49111876,6276305.33005232,6.0823438,13726068.0,https://s2.coinmarketcap.com/static/img/coins/64x64/9258.png
UMA,UMA,197,2.6531835813518074,221566361.6394839,13217943.05342162,6.65341042,83509623.3810534,https://s2.coinmarketcap.com/static/img/coins/64x64/5617.png
Rocket Pool,RPL,198,10.508071776810764,218083017.0396875,6029428.72038378,4.96888095,20753856.81328839,https://s2.coinmarketcap.com/static/img/coins/64x64/2943.png
Polymesh,POLYX,199,0.23790269095074212,213177957.68718943,31295105.6591264,8.15727209,896072073.986452,https://s2.coinmarketcap.com/static/img/coins/64x64/20362.png
GMX,GMX,200,21.661005908159343,210839319.8584215,10412727.17700032,5.87523963,9733588.58551448,https://s2.coinmarketcap.com/static/img/coins/64x64/11857.png
Ethena USDe,USDe,201,0.9987767691961809,2435729983.5979996,55689360.98841397,0.10812381,2438713092.574514,https://s2.coinmarketcap.com/static/img/coins/64x64/29470.png
Fellaz,FLZ,202,2.623699867995125,1238058217.7882075,2263811.57889203,3.95326467,471874940.0,https://s2.coinmarketcap.com/static/img/coins/64x64/20787.png
Zeebu,ZBU,203,4.069638228529892,1053917631.0268548,29966644.20458714,0.4214751,258970840.12,https://s2.coinmarketcap.com/static/img/coins/64x64/27765.png
Aerodrome Finance,AERO,204,1.2355206458051455,805486474.8533518,22223307.72273152,5.80884897,651940926.756788,https://s2.coinmarketcap.com/static/img/coins/64x64/29270.png
Fasttoken,FTN,205,2.567028948506166,782559416.7093419,155776620.47977594,-0.12609854,304850250.0,https://s2.coinmarketcap.com/static/img/coins/64x64/22615.png
Cheelee,CHEEL,206,13.057082846453513,741621926.4258742,6979770.7961159,1.79262191,56798439.21855096,https://s2.coinmarketcap.com/static/img/coins/64x64/23054.png
SPX6900,SPX,207,0.7031654074844358,654642135.5442656,75467454.7424679,33.9462805,930993090.07,https://s2.coinmarketcap.com/static/img/coins/64x64/28081.png
Frax,FRAX,208,0.9974507759292446,647777886.813008,17454017.91769823,0.05135789,649433438.165934,https://s2.coinmarketcap.com/static/img/coins/64x64/6952.png
Dog (Runes),DOG,209,0.005375221494736491,537522149.473649,21854700.55967699,21.41402307,100000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30933.png
Beldex,BDX,210,0.07578896267063495,506311246.38884413,12141326.37440401,-2.86850705,6680540655.889179,https://s2.coinmarketcap.com/static/img/coins/64x64/3987.png
Gigachad,GIGA,211,0.05072139772079353,471831333.13388586,12849302.72778085,25.66597284,9302411888.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30063.png
Turbo,TURBO,212,0.007251998582352781,467681388.5759309,138961115.94873598,14.58878619,64490000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/24911.png
Ondo US Dollar Yield,USDY,213,1.0583354494514319,383037715.6932983,53059.0305995,0.04023898,361924676.99332815,https://s2.coinmarketcap.com/static/img/coins/64x64/29256.png
Aleo,ALEO,214,3.0333228207878364,326262516.1533673,18814873.94164516,6.6838114,107559444.025357,https://s2.coinmarketcap.com/static/img/coins/64x64/32193.png
FLEX,FLEX,215,3.3000526621096333,325599493.6101543,0.0,0.10631742,98664938.69888955,https://s2.coinmarketcap.com/static/img/coins/64x64/5190.png
VerusCoin,VRSC,216,3.75386978360725,290951341.6805263,17113.49365375,1.39681612,77507041.65367693,https://s2.coinmarketcap.com/static/img/coins/64x64/5049.png
PepeCoin,PEPECOIN,217,2.293680405438805,274324895.9199949,4188582.2466674,17.78140692,119600313.6572611,https://s2.coinmarketcap.com/static/img/coins/64x64/24835.png
Non-Playable Coin,NPC,218,0.03711754955685767,269056443.1310119,8764046.61479304,33.52254816,7248766320.601632,https://s2.coinmarketcap.com/static/img/coins/64x64/27960.png
Osaka Protocol,OSAK,219,3.5087585570789807e-07,263462062.067073,958556.6128681,2.0342771,750869738630302.0,https://s2.coinmarketcap.com/static/img/coins/64x64/27533.png
The Root Network,ROOT,220,0.020748489908957293,248981878.9074875,3168102.37749454,5.34158915,12000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28479.png
Aethir,ATH,221,0.06132437203207755,248775410.53849944,29823277.63545321,4.94956691,4056713543.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30083.png
Orbler,ORBR,222,0.24467946157092907,248493219.16856974,54724.90907011,-2.04604082,1015586750.0,https://s2.coinmarketcap.com/static/img/coins/64x64/17520.png
Avail,AVAIL,224,0.13611972350803106,245332417.75204426,3216892.79904315,6.46201543,1802328211.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32376.png
Tribe,TRIBE,225,0.45191751527095203,244526798.21482566,4187.55943977,-1.31922352,541087233.7360436,https://s2.coinmarketcap.com/static/img/coins/64x64/9025.png
Apu Apustaja,APU,223,0.0007729511333921786,246502824.85320804,13033656.50830459,8.37674843,318911266448.8945,https://s2.coinmarketcap.com/static/img/coins/64x64/30008.png
Meta Games Coin,MGC,226,0.21630068592031476,237930689.62214047,37520.16366748,4.00027576,1099999700.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29839.png
HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,227,0.2350294602587133,234982020.73730737,14212487.65982023,16.53808072,999798155.0,https://s2.coinmarketcap.com/static/img/coins/64x64/25220.png
USDB,USDB,228,0.9986625957159194,230454534.37560973,10424164.0988969,0.42438607,230763158.0117426,https://s2.coinmarketcap.com/static/img/coins/64x64/29599.png
Ultima,ULTIMA,229,6763.982215178876,216650350.35217938,5608911.24505519,7.15836241,32030.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28293.png
SUNDOG,SUNDOG,230,0.21705581450436215,216496263.49842575,63179071.60288285,3.99214055,997422087.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32717.png
Scroll,SCR,231,1.1246140484210239,213676669.19999453,41781122.1647664,2.3027378,190000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/26998.png
MAGA,TRUMP,232,4.764315160587539,209617274.98088226,6413371.52608588,16.7672513,43997357.0,https://s2.coinmarketcap.com/static/img/coins/64x64/27872.png
Metis,METIS,233,34.31713675390562,209380324.99571478,12704408.59321206,9.51886851,6101334.342,https://s2.coinmarketcap.com/static/img/coins/64x64/9640.png
MimbleWimbleCoin,MWC,234,18.973632953849318,208057042.91550088,4826.69248592,6.49198591,10965588.0569404,https://s2.coinmarketcap.com/static/img/coins/64x64/5031.png
Qubic,QUBIC,235,1.8026688418833635e-06,206453300.01223853,1784758.68339678,4.12504168,114526470539394.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29169.png
Tethereum,T99,236,0.053006568195401865,205598166.04452482,2132.78801065,-7.04826763,3878729996.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23089.png
dYdX (ethDYDX),ETHDYDX,237,0.92749235075696,204092735.35255876,16042093.79466403,3.56900962,220047890.6224847,https://s2.coinmarketcap.com/static/img/coins/64x64/11156.png
OriginTrail,TRAC,239,0.4890997825326345,202958695.8295576,1632566.24583991,-0.22362633,414963782.602,https://s2.coinmarketcap.com/static/img/coins/64x64/2467.png
Decred,DCR,238,12.407303735395312,203157282.4967216,1123029.09890621,4.99689232,16374007.34513805,https://s2.coinmarketcap.com/static/img/coins/64x64/1168.png
SushiSwap,SUSHI,240,0.7758510206403184,202670032.59133598,20406653.74363198,0.88327861,261222872.94804376,https://s2.coinmarketcap.com/static/img/coins/64x64/6758.png
SKALE,SKL,241,0.03628140761477663,200958883.17587495,18948479.29361631,10.19711845,5538894337.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5691.png
Flux,FLUX,242,0.5316426009005378,198287437.04340675,10267233.70459163,6.8923435,372971309.4991484,https://s2.coinmarketcap.com/static/img/coins/64x64/3029.png
Banana Gun,BANANA,243,57.01104801878873,196087031.40898576,55977792.03001039,11.87543583,3439456.70573119,https://s2.coinmarketcap.com/static/img/coins/64x64/28066.png
Blast,BLAST,244,0.009041776369251672,189749817.12532812,22719061.23603972,5.20865575,20985900267.408676,https://s2.coinmarketcap.com/static/img/coins/64x64/28480.png
Sun [New],SUN,245,0.019360912314978614,188929584.2227907,25502023.18739154,2.91938873,9758299668.380032,https://s2.coinmarketcap.com/static/img/coins/64x64/10529.png
Gomining,Gomining,246,0.452041270879775,188114001.51855657,9587220.26168925,3.59572663,416143422.3747844,https://s2.coinmarketcap.com/static/img/coins/64x64/10180.png
Convex Finance,CVX,248,1.8772200193604291,185654787.13314936,8657021.68240318,4.04878132,98898789.28331594,https://s2.coinmarketcap.com/static/img/coins/64x64/9903.png
Mantle,MNT,44,0.6027965113633368,1969240784.6602926,62987182.91919116,3.15343237,3266841707.8368406,https://s2.coinmarketcap.com/static/img/coins/64x64/27075.png
Ponke,PONKE,247,0.3344764460260335,185816458.32276356,11658275.41957396,17.69299667,555544226.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29150.png
Yield Guild Games,YGG,250,0.4827746303293259,185107668.29343355,38949763.17430608,10.14859383,383424597.4507026,https://s2.coinmarketcap.com/static/img/coins/64x64/10688.png
Illuvium,ILV,251,36.863078015879424,179849050.6872845,8149100.78417885,5.53316801,4878839.75965901,https://s2.coinmarketcap.com/static/img/coins/64x64/8719.png
Harmony,ONE,252,0.012633648000325844,179569149.7291258,3915379.33561567,5.25031435,14213562838.262897,https://s2.coinmarketcap.com/static/img/coins/64x64/3945.png
Simon's Cat,CAT,253,2.6414890482370223e-05,178299327.62758684,18331459.11211788,13.47308955,6749955209793.016,https://s2.coinmarketcap.com/static/img/coins/64x64/32724.png
Open Campus,EDU,254,0.5386636475711855,177674837.56588158,4115185.27144536,6.91382594,329843750.1157,https://s2.coinmarketcap.com/static/img/coins/64x64/24613.png
Rollbit Coin,RLB,255,0.07340735643903877,177454326.30233464,735625.02948431,0.72652142,2417391592.75817,https://s2.coinmarketcap.com/static/img/coins/64x64/15271.png
Solar,SXP,256,0.28290234905446865,175388857.9921602,257658033.02551565,28.03332174,619962536.8200519,https://s2.coinmarketcap.com/static/img/coins/64x64/4279.png
Reef,REEF,259,0.007640007486572125,174355740.05296883,39750083.4948585,7.9140267,22821409581.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6951.png
Ontology,ONT,258,0.19219446774051502,174454506.49532112,6242384.88656022,8.70343191,907697857.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2566.png
Delysium,AGI,257,0.1818014591311946,174592045.82141575,11386630.51093131,15.15303584,960344579.497702,https://s2.coinmarketcap.com/static/img/coins/64x64/24007.png
PAAL AI,PAAL,262,0.20940042515951887,171609529.10656655,2029599.92160393,9.61223844,819528083.459412,https://s2.coinmarketcap.com/static/img/coins/64x64/27178.png
Biconomy,BICO,260,0.20112532556164742,171803727.56640208,5631805.67909756,5.35564991,854212303.1330637,https://s2.coinmarketcap.com/static/img/coins/64x64/9543.png
Centrifuge,CFG,261,0.34174529163267814,171632192.49774787,337032.54654497,5.18984747,502222552.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6748.png
COTI,COTI,263,0.09973528589578048,171351475.81906497,8184708.8630184,4.148347,1718062712.51,https://s2.coinmarketcap.com/static/img/coins/64x64/3992.png
Band Protocol,BAND,264,1.1259692446864331,171128957.93196863,4146166.73849165,5.05318614,151983687.6003,https://s2.coinmarketcap.com/static/img/coins/64x64/4679.png
Frax Share,FXS,265,2.0530889302531374,169747444.19812328,11432489.23016041,5.59211119,82679050.91534156,https://s2.coinmarketcap.com/static/img/coins/64x64/6953.png
Loopring,LRC,266,0.12351011905241016,168814491.60965574,6480983.48405893,5.96355289,1366806970.1885817,https://s2.coinmarketcap.com/static/img/coins/64x64/1934.png
Tellor,TRB,267,63.81164165250761,167158487.8188845,17964539.31688611,7.01945427,2619561.0,https://s2.coinmarketcap.com/static/img/coins/64x64/4944.png
yearn.finance,YFI,269,4941.515216763147,165826700.092821,12031178.26678021,2.14697959,33557.86490959,https://s2.coinmarketcap.com/static/img/coins/64x64/5864.png
ALL BEST ICO,ALLBI,268,0.12480866806264145,166025549.12666824,1684210.93196345,377.65976295,1330240533.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5024.png
Storj,STORJ,270,0.4218421563509341,165457253.36623067,24255643.82118319,2.82904445,392225506.33034736,https://s2.coinmarketcap.com/static/img/coins/64x64/1772.png
Alchemy Pay,ACH,271,0.019589175968578416,161101115.24765304,7274413.81805764,6.12163825,8223986323.164575,https://s2.coinmarketcap.com/static/img/coins/64x64/6958.png
NEM,XEM,272,0.01786413585302289,160777222.6593419,4811267.07406119,4.73677516,8999999999.0,https://s2.coinmarketcap.com/static/img/coins/64x64/873.png
michi (SOL),$MICHI,273,0.28752455532158716,159797322.36396483,14275365.63093472,13.92404582,555769305.286766,https://s2.coinmarketcap.com/static/img/coins/64x64/30943.png
SwissBorg,BORG,274,0.1616275095779599,158997807.1174595,1234668.5496121,2.31790324,983729858.442,https://s2.coinmarketcap.com/static/img/coins/64x64/2499.png
Radix,XRD,275,0.015002453696346285,158520378.84852996,1900286.01757892,10.24030888,10566296824.307894,https://s2.coinmarketcap.com/static/img/coins/64x64/11948.png
Civic,CVC,276,0.15798608696726876,157986086.96726876,49315370.9109058,3.12960491,1000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1816.png
Metaplex,MPLX,277,0.42821405409093266,157098648.0833999,5367636.79085727,1.70906515,366869435.0,https://s2.coinmarketcap.com/static/img/coins/64x64/21870.png
Kadena,KDA,278,0.5320269918477217,155780936.4536104,3517831.96202803,6.9138593,292806453.13236,https://s2.coinmarketcap.com/static/img/coins/64x64/5647.png
Creditcoin,CTC,279,0.40714819211272835,155565495.47275522,4178987.49397265,5.16575905,382085684.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5198.png
Audius,AUDIO,280,0.12265270552790834,155484004.09593853,5855182.80557254,4.68717252,1267676921.0,https://s2.coinmarketcap.com/static/img/coins/64x64/7455.png
Hivemapper,HONEY,281,0.05709900560606833,155252584.5040809,508084.1315295,2.96841526,2719006799.7888403,https://s2.coinmarketcap.com/static/img/coins/64x64/22850.png
Bitkub Coin,KUB,282,2.2334320072749754,154050472.4130218,1062440.05889916,7.12584691,68974776.0,https://s2.coinmarketcap.com/static/img/coins/64x64/16093.png
Arcblock,ABT,283,1.5424415102802542,152014251.7279474,1362543.77589978,11.94338767,98554305.44029327,https://s2.coinmarketcap.com/static/img/coins/64x64/2545.png
VeThor Token,VTHO,284,0.0018580234140959267,151566807.24052206,2070110.26570917,1.32467769,81574218113.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3012.png
Casper,CSPR,286,0.012214251051735871,151049173.79442847,3230438.28359766,3.7290155,12366634119.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5899.png
Moonbeam,GLMR,285,0.16557127896423834,151185031.11010402,3137138.47478012,5.07342043,913111453.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6836.png
Chintai,CHEX,287,0.15493393070632436,150757084.7445709,285464.02459467,6.41668464,973041115.3792347,https://s2.coinmarketcap.com/static/img/coins/64x64/8534.png
BounceBit,BB,288,0.32350434066847783,149505536.8350973,30678429.54446409,9.80814722,462143835.6164384,https://s2.coinmarketcap.com/static/img/coins/64x64/30746.png
Zentry,ZENT,291,0.0248659555136243,149185655.08659187,3730063.99993561,15.56866632,5999594707.102713,https://s2.coinmarketcap.com/static/img/coins/64x64/30963.png
Chromia,CHR,290,0.18000411178671039,149288592.47814423,5104997.58691046,7.1569821,829362123.988804,https://s2.coinmarketcap.com/static/img/coins/64x64/3978.png
Pixels,PIXEL,289,0.1342169877926467,149456522.08002615,21857230.56713181,11.78792521,1113544004.66,https://s2.coinmarketcap.com/static/img/coins/64x64/29335.png
USDJ,USDJ,293,1.1496193013614917,148598646.5900646,179244.37108153,-0.18498453,129259004.62359977,https://s2.coinmarketcap.com/static/img/coins/64x64/5446.png
ANDY (ETH),ANDY,292,0.0001487168370084886,148716837.0084886,2627019.9182167,27.5286214,1000000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29879.png
Destra Network,DSYNC,294,0.15305861035880955,148094567.91809738,782248.54802668,6.86759755,967567702.1431519,https://s2.coinmarketcap.com/static/img/coins/64x64/29884.png
Xai,XAI,295,0.21663174077761035,145832882.61576146,24656257.13993802,13.36831789,673183357.5831829,https://s2.coinmarketcap.com/static/img/coins/64x64/28933.png
ICON,ICX,296,0.14164232993107354,144882867.3469325,1951953.85725684,7.00615264,1022878311.9949799,https://s2.coinmarketcap.com/static/img/coins/64x64/2099.png
sudeng,HIPPO,297,0.01431496663370523,143149666.33705232,30320236.21995267,3.7308595,10000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/33258.png
Vanar Chain,VANRY,298,0.08675450978920926,140399745.91871086,8741121.98548398,9.88053562,1618356743.1807923,https://s2.coinmarketcap.com/static/img/coins/64x64/8037.png
Zignaly,ZIG,299,0.09750381895950783,139753075.8453882,4454916.42767794,8.11345349,1433308739.46,https://s2.coinmarketcap.com/static/img/coins/64x64/9260.png
Big Time,BIGTIME,300,0.12147059126369966,136912036.25109997,47782861.30084629,14.9961903,1127120851.44855,https://s2.coinmarketcap.com/static/img/coins/64x64/28230.png
Ozone Chain,OZO,301,0.2375912033288673,136256568.37146315,236370.7468086,-0.1663556,573491638.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28076.png
STASIS EURO,EURS,302,1.0938875888490087,135779825.22021672,1398154.91736142,0.05625833,124125940.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2989.png
Lisk,LSK,303,0.8363176379148589,135086013.2661498,3146710.29301598,6.00151114,161524768.98962903,https://s2.coinmarketcap.com/static/img/coins/64x64/1214.png
Moo Deng (moodengsol.com),MOODENG,305,0.13487848309038827,133525893.49528423,85533796.91477531,18.3831309,989971791.17,https://s2.coinmarketcap.com/static/img/coins/64x64/33093.png
Degen,DEGEN,304,0.009447642010718134,133963868.54079227,22365294.83812323,0.0395389,14179608879.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30096.png
Telcoin,TEL,306,0.0014583690801296214,132929496.40346956,600856.52349372,8.75056208,91149420413.97,https://s2.coinmarketcap.com/static/img/coins/64x64/2394.png
Merlin Chain,MERL,307,0.2482404135047692,130326217.09000382,6742001.39369374,4.46090045,525000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30712.png
Clearpool,CPOOL,308,0.1915051761729363,130237950.81246614,2547914.98436943,5.76594924,680075355.7431598,https://s2.coinmarketcap.com/static/img/coins/64x64/12573.png
Ontology Gas,ONG,309,0.3275998281706776,128982451.63389608,19811690.68024257,4.3796771,393719533.8414432,https://s2.coinmarketcap.com/static/img/coins/64x64/3217.png
Waves,WAVES,311,1.1091526430565752,128540689.16798411,12851964.43177912,5.58412235,115890892.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1274.png
Horizen,ZEN,313,8.266111314614479,128356124.83013791,7674333.9084207,6.1429628,15527993.75,https://s2.coinmarketcap.com/static/img/coins/64x64/1698.png
MobileCoin,MOB,312,0.6451890132945237,128416684.35731821,4786637.95000682,-7.37438326,199037308.0,https://s2.coinmarketcap.com/static/img/coins/64x64/7878.png
RETARDIO,RETARDIO,314,0.13047466553191922,127300381.96997952,6153214.56870367,41.86124561,975671265.0,https://s2.coinmarketcap.com/static/img/coins/64x64/31921.png
Bitcoin Wizards,WZRD,310,6.133353804375646,128800429.89188856,661332.98854579,42.42477539,21000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30491.png
TerraClassicUSD,USTC,315,0.021417244142633362,124867517.70196417,7310990.32474451,5.5650472,5830232726.03975,https://s2.coinmarketcap.com/static/img/coins/64x64/7129.png
JOE,JOE,316,0.33437282046082417,124077697.96302131,3843073.98663323,7.02849995,371075908.0,https://s2.coinmarketcap.com/static/img/coins/64x64/11396.png
H2O DAO,H2O,317,0.14898629330970456,122913691.98050626,430916.34543178,3.84454732,825000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/19091.png
Powerledger,POWR,319,0.22516186091081858,122439782.10438539,31967939.71675875,7.56357418,543785619.860732,https://s2.coinmarketcap.com/static/img/coins/64x64/2132.png
Catizen,CATI,318,0.4373910289381234,122656215.58162059,54261725.2787502,9.48705373,280426912.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32966.png
Drift,DRIFT,320,0.5164784608768352,122343492.95390032,11592014.07655674,2.42634267,236880145.487956,https://s2.coinmarketcap.com/static/img/coins/64x64/31278.png
Metars Genesis,MRS,321,1.4499841168786956,122139851.43046433,106650.73002743,5.40583478,84235303.0,https://s2.coinmarketcap.com/static/img/coins/64x64/21178.png
0x0.ai,0x0,322,0.14007798652817713,121666619.94835699,384921.17548508,13.44329933,868563455.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23355.png
API3,API3,323,1.4068939134407166,121586554.83570752,5570778.40105076,7.78601753,86421978.0,https://s2.coinmarketcap.com/static/img/coins/64x64/7737.png
Venus,XVS,324,7.368323956807361,120579510.49152039,1527844.19386786,4.73242384,16364577.77892906,https://s2.coinmarketcap.com/static/img/coins/64x64/7288.png
Taiko,TAIKO,325,1.5819222513568463,120277628.94362783,19912687.2906078,4.31577798,76032579.25,https://s2.coinmarketcap.com/static/img/coins/64x64/31525.png
IQ,IQ,326,0.006243575358284709,119180028.42431068,11360837.41444863,3.81003862,19088426355.929,https://s2.coinmarketcap.com/static/img/coins/64x64/2930.png
Balancer,BAL,327,1.9394144671345956,116861170.21348576,4089511.75624618,3.58890326,60255903.10571586,https://s2.coinmarketcap.com/static/img/coins/64x64/5728.png
Telos,TLOS,328,0.31075025641406334,116709615.80240709,21562506.2251484,7.34937853,375573674.98,https://s2.coinmarketcap.com/static/img/coins/64x64/4660.png
Orca,ORCA,329,2.1968895506919854,115989010.27172817,1021705.73664793,8.44633635,52796923.830419,https://s2.coinmarketcap.com/static/img/coins/64x64/11165.png
World Mobile Token,WMTX,331,0.23496881463400715,115566769.25341585,5287178.08290105,5.62605067,491838755.0,https://s2.coinmarketcap.com/static/img/coins/64x64/13769.png
WAX,WAXP,330,0.032972833167220765,115653050.40147626,5574734.00629977,5.40452245,3507525416.907464,https://s2.coinmarketcap.com/static/img/coins/64x64/2300.png
